RB_ID,KO_Name,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
207321,Weber,,,Dr.,,,,Koblenz
207323,Seidl,,,,,,,Dorfen
207369,Schmitt,,,,,,,Vockenhausen
207382,Schmitt,,,,,,,Vockenhausen
207387,Schmitt,,,,,,,Vockenhausen
207428,Kunze,,,,,,,
207450,Könen,,,,,,,Düsseldorf
207471,Spies,,,,,,,Emmenhausen
207473,Schmitt,,,,,,,Vockenhausen
207482,Schmitt,,,,,,,Vockenhausen
207492,Schmidt,,,,,,,Hamburg
207519,Schneider,,,,,,,Bremerhaven
207525,Spies,,,,,,,Emmenhausen
207561,Lenze,,,,,,,Attendorn
207561,Müller,,,Dr.,,,,Bonn
207626,Hansen,,,,,,,Köln
207647,Kunze,,,,,,,
207670,Schmid,,,Dr.,,,,Frankfurt
207703,Schmidt,,,,,,,Hamburg
207707,Schmidt,,,,,,,Hamburg
207723,Schmidt,,,,,,,Hamburg
207724,Becker,,,,,,,Hersfeld
207775,Schmidt,,,,,,,
207789,Schneider,,,,,,,Bremerhaven
207816,Schmidt,,,,,,,Hamburg
207852,Schmidt,,,,,,,Hamburg
207932,Schmidt,,,,,,,Hamburg
207952,Schmidt,,,,,,,Hamburg
207954,Schmidt,,,,,,,Hamburg
208087,Baur,,,,,,,Augsburg
208090,Weber,,,Dr. h. c.,,,,Aachen
208096,Becker,,,,,,,Pirmasens
208179,Weber,,,Dr. h. c.,,,,Aachen
208225,Baur,,,,,,,Augsburg
208303,Lange,,,,,,,Essen
208323,Kalinke,,,,,,,
208323,Kunze,,,,,,,
208417,Schmitt,,,,,,,Vockenhausen
208513,Schröter,,,,,,,Wilmersdorf
208552,Weber,,,Dr. h. c.,,,,Aachen
208690,Lange,,,,,,,Essen
208761,Schmidt,,,,,,,Hamburg
208779,Schmidt,,,,,,,Hamburg
208793,Könen,,,,,,,Düsseldorf
208793,Zuruf  SPD,,,,von der,,SPD,
208804,Könen,,,,,,,Düsseldorf
208808,Könen,,,,,,,Düsseldorf
208947,Weber,,,Dr. h. c.,,,,Aachen
208957,Weber,,,Dr. h. c.,,,,Aachen
209021,Schmitt,,,,,,,Vockenhausen
209035,Schmitt,,,,,,,Vockenhausen
209038,Schmitt,,,,,,,Vockenhausen
209047,Schmitt,,,,,,,Vockenhausen
209075,Schmitt,,,,,,,Vockenhausen
209090,Könen,,,,,,,Düsseldorf
209091,Kihn,,,Dr.,,,,Würzburg
209102,Schmitt,,,,,,,Vockenhausen
209106,Schmitt,,,,,,,Vockenhausen
209122,Könen,,,,,,,Düsseldorf
209200,Manteuffel,,,,von,,,Neuß
209232,Schneider,,,,,,,Bremerhaven
209238,Schröter,,,,,,,Wilmersdorf
209244,Schröter,,,,,,,Wilmersdorf
209273,Schmitt,,,,,,,Vockenhausen
209278,Schröter,,,,,,,Wilmersdorf
209296,Zurufe  SPD,,,,von der,,SPD,
209296,Schröer,,,,,,,Wilmersdorf
209304,Schmitt,,,,,,,Vockenhausen
209705,Schmitt,,,,,,,Vockenhausen
209717,Schmid,,,Dr.,,,,Frankfurt
209758,Könen,,,,,,,Düsseldorf
209812,Schmidt,,,Dr.,,,,Gellersen
209829,Schmidt,,,Dr.,,,,Gellersen
209899,Kunze,,,,,,,
209925,Weber,,,,,,,Untersontheim
209935,Weber,,,,,,,Untersontheim
209993,Wittrock,,,,,,,
209993,Kunze,,,,,,,
210021,Kunze,,,,,,,
210126,Schmitt,,,,,,,Vockenhausen
210146,Weber,,,Dr. h. c.,,,,Aachen
210157,Weber,,,Dr. h. c.,,,,Aachen
210242,Becker,,,Dr.,,,,Hersfeld
210305,Manteuffel,,,,von,,,Neuß
210374,Becker,,,Dr.,,,,Hersfeld
210391,Abg Schneider,,,,,,,Bremerhaven
210401,Kunze,,,,,,,
210485,Schmidt,,,,,,,Vockenhausen
210549,Schmitt,,,,,,,Vockenhausen
210629,Schmitt,,,,,,,Vockenhausen
